system_id,word,ner
178,兆元,MONEY
178,台灣,GPE
178,今年,DATE
178,兆元,MONEY
178,台灣,NORP
178,台灣,GPE
178,今年,DATE
178,中央大學經濟系,ORG
178,吳大任,PERSON
178,吳大任,PERSON
178,吳,PERSON
178,台灣,GPE
178,歐,NORP
178,美,NORP
178,近幾年,DATE
178,林淑媛,PERSON
178,年兆,PERSON
178,年兆,PERSON
178,年兆,PERSON
178,年兆,PERSON
179,萬,CARDINAL
179,元大,ORG
179,工商時報,WORK_OF_ART
179,李正傑,PERSON
179,元大台灣,PERSON
179,金管會央行,ORG
179,萬,CARDINAL
179,元大台灣,PERSON
179,日,GPE
179,第二,ORDINAL
179,元大投信,ORG
179,中央銀行,ORG
179,楊金龍,PERSON
179,金管會,ORG
179,今日,DATE
179,月日,DATE
179,萬,CARDINAL
179,台灣人,NORP
179,月日,DATE
179,大安區,LOC
179,龍巖,GPE
179,兩,CARDINAL
179,當日,DATE
179,金管會,ORG
179,元大,ORG
179,阿沙布魯,PERSON
179,第年,DATE
179,第二年,DATE
179,第次,ORDINAL
179,三個月後,DATE
179,元大,ORG
179,六百億,CARDINAL
179,三,CARDINAL
179,兩千億,CARDINAL
179,當天,DATE
180,年月日,DATE
180,臺灣證券交易所證券櫃檯買賣中心公司,ORG
180,年月日,DATE
180,前日,DATE
180,今日,DATE
180,金額仟元,MONEY
180,元大,ORG
180,台灣,GPE
180,鴻海,ORG
180,約億,CARDINAL
180,台積電,ORG
180,約億,CARDINAL
180,廣達,ORG
180,約億,CARDINAL
180,鴻準,ORG
180,臺企銀,ORG
180,開發金,ORG
180,國泰金,ORG
180,欣興,ORG
180,奇鋐,ORG
180,康全電訊,ORG
180,湧德,GPE
181,富邦證券,ORG
181,元大,ORG
181,下周,DATE
181,元大,ORG
181,元大,ORG
181,這幾天,DATE
181,群光,ORG
181,漢唐長榮聯電,ORG
181,昨天,DATE
181,昨天,DATE
181,今天,DATE
181,下周,DATE
181,漢唐,ORG
181,這幾天,DATE
182,下周,DATE
182,億,CARDINAL
182,長榮,ORG
182,二天,DATE
182,下二周,DATE
182,長榮,ORG
183,元大台灣,ORG
183,張建倉,PERSON
183,這幾天,DATE
184,百,CARDINAL
187,兩,CARDINAL
188,今天,DATE
188,長榮,PERSON
188,今天,DATE
188,零,CARDINAL
190,謝金河,PERSON
190,聯合報,ORG
190,朱漢崙,PERSON
190,台北,GPE
190,財信傳媒,ORG
190,謝金河,PERSON
190,昨晚,TIME
190,台灣,GPE
190,台灣,GPE
190,謝金河,PERSON
190,台灣,GPE
190,約兆,PERSON
190,央行,ORG
190,楊金龍,PERSON
190,金管會,ORG
190,黃天牧,PERSON
190,台灣,GPE
190,第個,ORDINAL
190,台灣,GPE
190,年之前,DATE
190,台灣銀行,ORG
190,兆台幣,PERSON
190,台灣,GPE
190,台灣,GPE
190,兆元,MONEY
190,中國大陸,GPE
190,中國,GPE
190,台灣人,NORP
190,中國,GPE
190,大陸,GPE
190,新台幣,MONEY
190,億元,MONEY
190,謝金河,PERSON
190,去年,DATE
190,元大,ORG
190,億元,MONEY
190,億元,MONEY
190,謝金河,PERSON
190,台灣,GPE
190,元大投信,ORG
190,投信公會,ORG
190,劉宗聖,PERSON
190,謝金河,PERSON
190,台灣,GPE
190,台灣,GPE
190,台積電,ORG
190,台積電,ORG
190,台灣人,NORP
190,兩,CARDINAL
190,兩萬,CARDINAL
190,台灣人,NORP
191,台灣,GPE
191,好幾十,CARDINAL
191,上百,CARDINAL
191,這次月,DATE
191,三五年,DATE
191,三年內,DATE
191,三年後,DATE
191,三年,DATE
192,整周,DATE
192,歐印,LOC
192,千億,CARDINAL
192,印,GPE
193,鴻海,ORG
193,本周,DATE
193,這週,DATE
193,鴻海,ORG
193,近週,DATE
193,千分之,PERCENT
193,劉揚偉,PERSON
193,鴻海,PERSON
193,鴻海,PERSON
193,九,CARDINAL
193,九,CARDINAL
193,千,CARDINAL
193,這禮拜,DATE
193,鴻海,PERSON
193,下周,DATE
193,輝達,PERSON
193,本週千,CARDINAL
193,九喇嘛,PERSON
194,台積電,ORG
194,復華,ORG
195,幾百億幾百億,CARDINAL
195,幾百億,CARDINAL
195,鴻海,PERSON
195,幾千,CARDINAL
195,幾十億,CARDINAL
195,鴻海,PERSON
195,富聯,ORG
195,富聯,ORG
195,美股,NORP
195,美國,GPE
196,長榮,ORG
196,中國籍,NORP
196,年月日,DATE
196,閔文昱,PERSON
196,閔文昱,PERSON
196,金門海域,LOC
196,中國,GPE
196,三,CARDINAL
196,兩,CARDINAL
196,兩岸,LOC
196,長輝輪,PERSON
196,青島港,FAC
196,東森新聞,ORG
196,日清晨,TIME
196,長輝輪,PERSON
196,青島港,FAC
196,中國籍,NORP
196,元大,ORG
197,億澄清,CARDINAL
197,聖帝君,PERSON
197,當天,DATE
198,林保華,PERSON
198,台灣,GPE
198,林保華,PERSON
198,元大台灣,GPE
198,億元新台幣,MONEY
198,千億元,MONEY
198,新加坡大華銀行,ORG
198,台灣,GPE
198,幾十,CARDINAL
198,達兆,PERSON
198,元大,ORG
198,年前的年,DATE
198,派次,PERSON
198,月日,DATE
198,今年月,DATE
198,太陽花運動,EVENT
198,蔡英文,PERSON
198,中國,GPE
198,中,GPE
198,美,GPE
198,台灣,GPE
198,元大,ORG
198,很多年,DATE
198,兩,CARDINAL
198,台灣,GPE
198,兩,CARDINAL
198,兩萬,CARDINAL
198,日,GPE
198,美國,GPE
198,台灣,GPE
198,台灣,GPE
198,萬,CARDINAL
198,中國,GPE
198,美國,GPE
198,台灣,GPE
198,台灣,GPE
198,鴻源弊案,EVENT
198,"新台幣,億元",MONEY
198,鴻源機構,ORG
198,萬,CARDINAL
198,新台幣餘億元,MONEY
198,這兩年,DATE
198,台灣,GPE
199,十,CARDINAL
200,十元,MONEY
200,明天,DATE
201,明天,DATE
201,元大,ORG
201,這二周,DATE
201,第關,ORDINAL
201,元大,ORG
201,二,CARDINAL
201,長榮,ORG
201,長榮,ORG
201,二天,DATE
201,元大,ORG
201,黃天牧,PERSON
201,八,CARDINAL
201,順利元,PERSON
201,這二周,DATE
201,十天,DATE
201,長榮,ORG
201,長榮,ORG
201,元大,ORG
201,十,CARDINAL
201,神基,ORG
201,漢唐,ORG
201,瑞儀,ORG
201,三,CARDINAL
201,二周內,DATE
201,神基,ORG
201,漢唐,GPE
201,瑞儀,ORG
201,三,CARDINAL
202,兩,CARDINAL
202,自年,DATE
202,近幾年,DATE
202,平準金,PERSON
202,中華電,ORG
202,去年,DATE
202,年前,DATE
202,長榮,ORG
202,然而年後,DATE
202,長榮,ORG
202,長榮,ORG
202,長榮,ORG
202,長榮,ORG
202,平準金,PERSON
202,台灣,GPE
202,半年,DATE
203,第三,ORDINAL
203,高股息,WORK_OF_ART
203,兩萬,CARDINAL
203,美,GPE
203,日股,NORP
203,今天,DATE
203,今天,DATE
203,兩年,DATE
203,拉長遠,PERSON
203,萬元,MONEY
203,萬元,MONEY
203,幾年,DATE
203,華爾街,ORG
203,這禮拜,DATE
203,輝達,PERSON
203,這個月,DATE
203,幾年,DATE
203,兩,CARDINAL
203,三,CARDINAL
203,五千,CARDINAL
203,兩,CARDINAL
203,三千塊,MONEY
204,九成,PERCENT
205,兩,CARDINAL
205,初始年,DATE
205,近五年,DATE
205,近五年,DATE
205,董年底,PERSON
205,泰銘,ORG
205,中文,LANGUAGE
205,巴菲特波克夏,PERSON
205,巴菲特,PERSON
205,波克夏,ORG
205,巴菲特,PERSON
205,日本,GPE
205,日本,GPE
205,台積電,ORG
205,兩萬,CARDINAL
205,台積電,ORG
205,巴肥特,PERSON
205,可口可樂,ORG
205,長榮,ORG
205,旦長榮,PERSON
205,今年,DATE
205,基金,ORG
205,清流君,PERSON
205,歐印,PERSON
205,億,CARDINAL
206,今天,DATE
206,金管會,ORG
206,十幾二十年後,DATE
206,幾百,CARDINAL
206,阿榮,PERSON
206,前年,DATE
206,臺慶科,PERSON
207,黃天牧,PERSON
207,工商時報,WORK_OF_ART
207,戴瑞瑤,PERSON
207,魏喬怡,PERSON
207,黃天牧,PERSON
207,金管會,ORG
207,黃天牧,PERSON
207,三,CARDINAL
207,黃天牧,PERSON
207,黃天牧,PERSON
207,今天,DATE
207,立院財委會,ORG
207,吳秉叡,PERSON
207,黃天牧,PERSON
207,三,CARDINAL
207,二,CARDINAL
207,三,CARDINAL
207,吳秉叡,PERSON
207,黃天牧,PERSON
207,黃天牧,PERSON
207,金管會,ORG
207,金管會,ORG
207,證期局,ORG
207,高晶萍,PERSON
207,政策會,ORG
207,三,CARDINAL
207,二,ORDINAL
207,三,CARDINAL
207,投信公司,ORG
207,吳秉叡,PERSON
207,萬多,CARDINAL
207,元大投信,ORG
207,黃天牧,PERSON
207,金管會,ORG
207,元大,ORG
208,今天,DATE
208,幾十年,DATE
208,今天,DATE
208,今天,DATE
208,年前,DATE
208,年前,DATE
208,年前,DATE
208,幹三洨,LOC
208,幾個月,DATE
209,台積電,ORG
209,十名,CARDINAL
209,兩,CARDINAL
209,長榮,PERSON
209,週四五,DATE
209,這兩天,DATE
209,漢唐新普,PERSON
209,萬,CARDINAL
209,當日,DATE
209,這三年來,DATE
210,今天,DATE
210,個月,DATE
211,吳美觀,PERSON
211,台,GPE
211,台灣,GPE
211,月下旬,DATE
211,月日至月日,DATE
211,月日,DATE
211,野村投信策略暨行銷處,ORG
211,黃宏治,PERSON
211,台灣,GPE
211,近個月,DATE
211,臺灣,GPE
211,黃宏治,PERSON
211,臺灣,GPE
211,台灣,GPE
211,臺灣,GPE
211,臺灣,GPE
211,臺灣,GPE
211,野村投信,PERSON
211,平準金,ORG
211,半年,DATE
211,月與月,DATE
211,台灣,GPE
211,臺灣,GPE
211,台灣,GPE
211,月底,DATE
212,金管會,ORG
212,陳瑩欣,PERSON
212,台北,GPE
212,金管會,ORG
212,兩,CARDINAL
212,萬,CARDINAL
212,立委,ORG
212,吳秉叡,PERSON
212,今日,DATE
212,財委會,ORG
212,金管會,ORG
212,黃天牧,PERSON
212,黃,PERSON
212,黃天牧,PERSON
212,金管會,ORG
212,台灣,GPE
212,萬,CARDINAL
213,億元,MONEY
213,達麗,PERSON
213,審計委員會,ORG
213,仟元,MONEY
213,毛利毛,WORK_OF_ART
213,仟元,MONEY
213,月日,DATE
213,仟元,MONEY
213,月日,DATE
213,仟元,MONEY
213,月日,DATE
213,損仟元,MONEY
213,月日,DATE
213,仟元,MONEY
213,仟元,MONEY
214,聯詠,ORG
214,光寶科,ORG
214,上禮拜,DATE
214,十,CARDINAL
214,兩,CARDINAL
214,兩,CARDINAL
214,兩,CARDINAL
214,聯電,ORG
214,神基新普,ORG
214,元大公布,ORG
214,聯詠,ORG
214,光寶科,ORG
214,十,CARDINAL
214,長榮,ORG
214,鈊象,ORG
214,去年,DATE
214,瑞儀,ORG
214,聯詠光寶科,ORG
214,聯詠光寶科,ORG
214,聯詠光寶科,ORG
214,三月,DATE
214,二月,DATE
214,聯詠光寶,ORG
214,聯詠光寶科,ORG
214,十,CARDINAL
214,兩,CARDINAL
214,聯詠,ORG
214,兩,CARDINAL
214,光寶科,ORG
214,神基緯創,ORG
214,兩,CARDINAL
214,兩,CARDINAL
214,光寶科,ORG
214,聯詠,ORG
215,金管會,ORG
215,陳瑩欣,PERSON
215,台北,GPE
215,陳瑩欣,PERSON
215,台北,GPE
215,元大台灣,GPE
215,台灣,GPE
215,兩,CARDINAL
215,億元,MONEY
215,元大投信,ORG
215,證期局,ORG
215,高晶,PERSON
215,立法院財委會,ORG
215,鮮人,NORP
215,億元至億元,MONEY
215,各億與億元,MONEY
215,兩千億,CARDINAL
215,長榮,PERSON
216,幾百萬,CARDINAL
216,台灣,GPE
216,國會,ORG
217,台,GPE
217,群益台灣,GPE
217,鴻海,ORG
217,復華,ORG
217,台灣,GPE
217,台積電,ORG
217,鴻海,ORG
217,奇鋐,ORG
218,富邦證券,ORG
218,十,CARDINAL
218,聯電,ORG
218,大聯大,ORG
218,鴻海,PERSON
218,京元電子,ORG
218,英業達,ORG
218,聯強,ORG
218,日月光投控,ORG
218,東陽,PERSON
218,文曄,PERSON
218,健鼎,ORG
218,群光,ORG
218,中信金,ORG
218,欣興,ORG
218,聯詠,ORG
218,中信,ORG
218,中國,GPE
218,宏碁,ORG
218,佳世達,ORG
218,瑞昱,ORG
218,瑞儀,ORG
218,中華,GPE
218,裕民,ORG
218,兆豐金,ORG
218,光寶科,ORG
218,臻鼎,PERSON
218,華新,ORG
218,啟碁,ORG
218,廣達,ORG
218,矽創,ORG
218,東元,ORG
218,聯發科,ORG
218,新光鋼,ORG
218,緯創,ORG
218,建準,ORG
218,高力,ORG
218,晶技,ORG
218,嘉澤,ORG
218,天鈺,ORG
218,台肥,ORG
218,台表科,ORG
218,台光,ORG
218,旺宏,ORG
218,遠東銀,ORG
218,中磊,ORG
218,遠百,ORG
218,智邦,ORG
218,華通,ORG
218,技嘉,ORG
218,樺漢,PERSON
218,元大,ORG
218,台灣,GPE
218,瀚宇,ORG
218,新唐,PERSON
218,兆豐藍,PERSON
218,精成科,ORG
218,仁寶,ORG
218,台積電,ORG
218,緯穎,PERSON
218,智易,ORG
218,美,GPE
218,正新,ORG
218,上海商銀,ORG
218,遠傳,ORG
218,神基,ORG
218,台灣,GPE
218,元大金,ORG
218,榮運,ORG
218,元大,ORG
218,台灣,GPE
218,聯陽,ORG
218,永豐金,PERSON
218,台新金,ORG
218,國泰金,ORG
218,中保科,PERSON
218,保瑞,PERSON
218,第金,GPE
218,南亞科,ORG
218,宏全,ORG
218,奇鋐,ORG
218,華南,LOC
218,中鋼,ORG
218,彰銀,ORG
218,富邦金,ORG
219,三,CARDINAL
219,鉅亨網新聞中心,ORG
219,今日,DATE
219,台積電,ORG
219,鴻海,ORG
219,三,CARDINAL
219,億元,MONEY
219,三,CARDINAL
219,今天,DATE
219,億元,MONEY
219,億元,MONEY
219,億元,MONEY
219,三,CARDINAL
219,億元,MONEY
220,億元,MONEY
220,兩,CARDINAL
220,今日,DATE
220,億元,MONEY
220,台積電鴻海,ORG
220,聯發科,ORG
220,億元,MONEY
220,億元,MONEY
220,第大,ORDINAL
220,年前,DATE
220,億元,MONEY
220,今年月,DATE
220,億,CARDINAL
220,第，第,ORDINAL
220,今年月中旬,DATE
220,，億元,MONEY
220,上週三日,DATE
220,三,CARDINAL
220,億元,MONEY
220,億元,MONEY
220,億元,MONEY
220,三,CARDINAL
220,億元,MONEY
220,兩,CARDINAL
220,今天,DATE
220,第紀,ORDINAL
220,下個禮拜,DATE
221,那天之前,DATE
222,億元,MONEY
222,張慧雯,PERSON
222,元大投信網站,ORG
222,月日,DATE
222,元大台灣,GPE
222,上週五日,DATE
222,億元,MONEY
222,首日,DATE
222,億元,MONEY
222,至少億元,MONEY
222,兩日,DATE
222,億元,MONEY
222,元大,ORG
222,當日,DATE
222,元大證券,ORG
222,週六週日,DATE
222,元大投信,ORG
222,第五,ORDINAL
222,幾十億,CARDINAL
223,三,CARDINAL
223,三,CARDINAL
223,萬多,CARDINAL
223,發哥,PERSON
223,阿,PERSON
223,阿,PERSON
223,張無誤,PERSON
223,三,CARDINAL
223,薛丁格,PERSON
223,幾百,CARDINAL
224,元大臺灣價值高息基金,ORG
224,上週五,DATE
224,億元,MONEY
224,十,CARDINAL
224,幾個交易日,CARDINAL
224,十,CARDINAL
224,中美晶,ORG
224,兩,CARDINAL
224,中美晶,ORG
224,兩,CARDINAL
224,中美晶,ORG
224,漢唐,ORG
224,神基,ORG
224,群光,ORG
224,鈊象,ORG
226,下禮拜,DATE
226,這禮拜,DATE
226,哲哲,PERSON
226,林鈺凱,PERSON
226,今天,DATE
226,這禮拜,DATE
227,前天,DATE
227,台灣,GPE
227,台灣,GPE
227,港股,GPE
